49.45	0.58	16.75	6.08	8.44	14.49	1.68	0.05
50.06	1.51	15.17	8.55	6.88	10.49	2.44	0.25
49.49	1.11	15.69	7.91	7.49	11.83	2.12	0.17
47.88	1.09	15.88	8.69	7.67	12.04	2.15	0.2
50.46	1.14	15.96	8.87	7.65	12.38	2.15	0.18
48.38	1.17	14.67	9.41	7.87	10.77	2.23	0.14
51.51	1.14	15.1	9.7	8	10.81	2.25	0.14
50.25	1.13	14.72	8.74	7.8	10.67	2.3	0.14
51.01	1.08	15.86	8.67	7.7	12.17	2.05	0.23
50.58	1.13	15.83	8.94	7.88	12.07	2.13	0.19
50.8	1.12	15.77	8.95	7.79	11.97	2.15	0.19
49.49	1.12	15.17	9	7.55	11.85	2.04	0.13
51.29	1.25	14.54	10.66	7	12.11	2.06	0.19
49.58	1.12	15.28	8.62	7.89	12.04	2.03	0.07
51.29	1.24	14.58	10.62	7.22	12.04	2.1	0.2
47.97	1.13	14.65	9.39	7.78	12.1	2.08	0.11
50.12	1.13	15.35	9.56	8.03	12.33	2.06	0.08
50.78	0.89	15.66	9.45	7.32	12.32	1.92	0.34
49.49	0.85	15.54	9.22	7.52	12.52	1.89	0.31
51.82	0.95	14.87	9.87	7.53	12.23	2.03	0.19
51.35	0.9	15	9.32	7.62	12.11	2.06	0.3
50.37	0.88	15.67	9.23	7.47	12.36	1.93	0.36
52.14	0.95	14.65	10.01	7.28	11.97	2.06	0.22
51.41	0.92	15.13	9.14	7.49	12.25	2.05	0.32
51.23	0.86	15.43	8.67	7.64	12.47	2	0.25
49.05	0.84	15.46	9.2	8	12.27	2.13	0.19
51.12	0.85	15.55	8.8	8.21	12.16	1.96	0.21
50.8	0.87	15.53	8.54	7.91	12.08	2.01	0.21
49.91	0.73	14.85	9.12	8.21	12.79	1.78	0.22
48.94	0.73	14.63	8.98	8.5	13.28	1.68	0.17
49.61	0.73	15.78	8.94	7.91	13.8	1.79	0.19
52.2	0.85	14.44	9.91	7.99	12.7	1.8	0.08
52.07	0.83	14.45	9.97	8.06	12.69	1.83	0.09
51.55	0.75	15.1	8.18	8.32	13.06	1.78	0.13
50.92	0.75	14.9	8.91	8.32	13.1	1.72	0.15
51.12	0.74	14.81	8.94	8.48	12.83	1.68	0.16
50.22	0.76	14.92	7.93	8.76	13.08	1.82	0.17
51.06	0.76	15.17	8.35	8.53	12.89	1.77	0.13
51.16	0.73	14.97	8.82	8.24	13.02	1.69	0.16
51.66	0.85	14.62	10.03	7.76	12.66	1.79	0.09
51.15	0.76	15.1	8.05	8.71	12.98	1.85	0.13
50.88	0.75	14.85	9.1	8.44	12.87	1.68	0.16
52.17	0.78	14.62	9.52	7.82	12.82	1.8	0.08
51.01	0.76	15.26	8.57	8.26	13.03	1.75	0.15
51.24	0.75	14.8	8.82	8.56	12.82	1.66	0.13
50.21	0.76	15.05	9.36	8.48	12.95	1.72	0.17
51.11	0.75	14.92	8.69	8.68	12.58	1.89	0.18
49.08	0.74	14.61	8.86	8.99	13	1.88	0.1
51.69	0.76	14.7	7.86	8.88	12.61	1.8	0.06
49.3	0.84	14.9	8.52	8.57	12.6	1.84	0.16
49.95	0.75	14.79	9.92	8.25	12.78	1.82	0.24
50.88	1.09	14.48	9.9	7.42	11.95	2.16	0.3
40.66	0.05	5.53	6.92	31.77	4.27	0.18	0.01
45.84	0.76	13.78	8.3	7.1	10.82	1.76	0.17
40.99	0.05	4.13	9.02	34.58	2.14	0.1	0.02
39.38	0.06	4.22	8.62	32.52	3.36	0.09	0.01
44.85	0.07	4.79	9.7	36.53	2.69	0.11	0.02
49.16	0.15	16.09	7.19	10.41	13.9	1.13	0.02
50.02	0.15	15.62	9.6	10.3	12.21	1.27	0.02
44.03	0.04	3.99	9.65	39.63	1.26	0.14	0.03
49.5	0.09	12.2	4.88	17.52	12.37	0.49	0.01
49.8	0.1	18.05	3.62	11.42	16.09	0.87	0.02
45.5	0.07	11.3	5.7	19.73	11.8	0.29	0.03
44.75	0.05	4.72	8.09	34.27	3.12	0.13	0.01
48.33	0.07	10.42	6.2	22.07	11.7	0.26	0.06
49.09	0.81	14.56	8.52	7.96	11.54	1.75	0.2
50.65	1.15	15.65	9.33	8.24	11.68	2.41	0.17
50.45	1.3	15.67	9.94	8.33	11.69	2.52	0.41
50.51	1.12	15.6	9.37	8.19	11.77	2.42	0.19
50.69	1.17	16.28	9.59	6.66	12.12	2.57	0.17
48.76	1.08	15.11	8.49	8.1	11.69	2.51	0.33
50.35	1.12	15.59	9.38	7.96	11.68	2.41	0.16
50.2	1.27	15.18	9.75	8.33	11.79	2.41	0.23
50.45	1.16	15.78	9.52	8.03	12.1	2.41	0.18
49.2	1.13	15.55	9.38	8.44	12.29	2.35	0.33
48.2	1.14	14.7	9.65	8.33	11.41	2.35	0.36
50.11	1.14	15.45	9.52	8.14	11.86	2.36	0.17
49.7	1.27	15.18	9.65	8.31	11.83	2.37	0.23
49.14	1.1	15.11	8.54	8.19	11.43	2.4	0.19
50.58	1.16	15.46	9.58	8.01	12.04	2.43	0.17
50.3	1.28	14.3	9.95	7.8	12.2	2.3	0.22
49.61	1.28	15.43	9.92	8.36	11.94	2.42	0.21
50.14	1.15	15.44	9.43	7.71	12.01	2.39	0.4
50.15	1.25	15.36	9.72	8.33	11.82	2.36	0.22
50.72	1.18	15.74	9.53	8.17	11.92	2.38	0.19
50	1.29	15.5	9.72	8.25	11.77	2.37	0.23
50.51	1.17	15.6	9.54	8.26	12.05	2.43	0.17
49.11	1.28	14.87	10.06	8.46	11.85	2.43	0.22
50.99	1.16	15.61	9.52	8.21	12.05	2.39	0.16
49.93	1.18	15.49	9.44	8.2	11.77	2.38	0.16
50.54	1.32	15.54	10.03	8.39	11.96	2.4	0.21
50.37	1.18	15.62	9.44	8.05	11.84	2.44	0.16
49.85	1.31	15.2	9.77	8.39	11.82	2.46	0.21
49.96	1.34	16.11	10.12	6.21	12.31	2.46	0.23
50.33	1.14	15.77	9.53	7.99	11.95	2.41	0.17
48.84	1.16	15.58	9.51	8.19	12.66	2.33	0.24
49.28	1.12	15.51	9.43	8.27	12.6	2.3	0.27
50.72	1.13	15.57	9.56	8.21	11.95	2.41	0.16
50.21	1.28	15	9.85	8.34	11.86	2.42	0.21
50.76	1.15	15.71	9.33	8.06	11.78	2.42	0.17
50.49	1.17	15.43	9.5	7.93	11.99	2.44	0.17
48.38	1.08	15.13	8.51	7.82	11.56	2.4	0.26
47.07	1.16	15.43	8.81	7.72	11.83	2.46	0.23
50.06	1.21	15.43	9.82	8.21	11.8	2.35	0.23
50.92	1.13	15.63	9.59	8.11	12.15	2.32	0.18
50.14	1.31	15.18	9.79	8.37	11.79	2.4	0.2
49.02	1.12	15.52	9.62	7.44	12.99	2.48	0.41
50.58	1.14	15.82	9.61	8.15	12.1	2.35	0.17
51.24	1.17	15.47	9.41	7.78	11.84	2.39	0.16
50.17	1.26	15.27	9.77	8.3	11.79	2.39	0.22
50.01	1.28	15.26	9.75	8.41	11.82	2.35	0.22
50.23	1.31	15.46	9.85	8.46	11.87	2.44	0.23
50.52	1.12	15.59	9.41	8.13	11.77	2.37	0.16
50.66	1.19	15.63	9.56	7.79	12.15	2.5	0.18
50.77	1.29	15.04	9.81	8.22	11.95	2.43	0.21
49.94	1.3	15.68	9.85	8.36	11.82	2.45	0.23
50.32	1.16	15.53	9.41	8.13	11.63	2.41	0.19
50.08	1.16	15.8	9.38	7.78	11.96	2.45	0.19
48.15	1.1	15.19	9.14	8.04	11.62	2.37	0.26
48.66	1.1	15.37	8.76	8.44	11.63	2.26	0.32
50.16	1.26	15.38	9.72	8.39	11.84	2.42	0.22
49.8	1.27	16	9.35	7.9	11.5	2.51	0.2
49.99	1.12	15.79	8.47	8.51	11.85	2.38	0.32
50.44	1.14	15.98	9.16	8.34	11.63	2.73	0.15
50.47	1.28	15.5	9.83	8.36	11.89	2.44	0.23
49.62	1.14	15.45	9.3	7.5	11.96	2.41	0.42
50.59	1.16	15.72	8.62	8.05	12.01	2.41	0.2
49.76	1.13	15.38	9.4	8.78	11.72	2.31	0.22
50.67	1.16	15.8	9.51	8.34	11.75	2.31	0.18
50.4	1.13	15.72	9.47	7.86	11.81	2.41	0.16
49.95	1.24	15.33	9.71	8.3	11.78	2.37	0.21
46.23	1.17	16.09	9.83	7.41	12.57	2.39	0.22
50.29	1.18	15.7	9.4	8.06	11.84	2.42	0.18
51.05	1.1	15.94	9.37	7.71	11.91	2.44	0.16
50.33	1.3	15.24	9.88	8.25	11.81	2.39	0.24
50.11	1.26	15.46	9.7	8.27	12.01	2.36	0.21
50.12	1.25	15.28	9.74	8.25	11.84	2.43	0.23
49.47	1.1	16	9.04	7.87	12.48	2.49	0.29
49.4	1.05	16.07	9.03	8.33	12.16	2.39	0.3
50.03	1.27	15.43	9.75	8.3	11.97	2.28	0.21
50.62	1.15	15.84	9.35	7.75	12.11	2.35	0.17
49.99	1.1	15.65	8.66	7.87	12.87	2.35	0.29
50.09	1.29	15.42	9.59	8.33	11.66	2.26	0.22
50.33	1.13	15.77	9.34	8.17	12.03	2.35	0.16
50.59	1.26	15.51	9.9	8.38	12.04	2.49	0.23
49.04	1.11	15.91	8.78	7.37	13.65	2.5	0.28
49.5	1.07	16.01	8.94	7.46	13.05	2.39	0.29
51.02	1.15	15.95	9.37	7.9	12.18	2.29	0.15
50.47	1.1	15.66	9.34	7.85	11.83	2.41	0.16
50.9	1.23	14.79	10	8.56	12.13	2.44	0.22
50.9	1.08	15.92	9.26	7.68	11.9	2.38	0.16
45.08	0.98	14.78	8.5	7.06	14.72	2.35	0.37
50.73	1.14	15.53	9.24	7.58	12.18	2.35	0.16
49.57	1.05	15.99	8.99	8.09	12.34	2.38	0.31
50.82	1.13	15.66	9.36	7.96	12	2.37	0.15
50.9	1.14	15.74	9.36	7.91	11.91	2.42	0.15
51.05	1.18	15.59	9.4	8.04	12.01	2.41	0.15
49.71	1.06	16.32	8.8	7.87	12.41	2.29	0.28
50.17	1.06	15.9	8.92	8.01	12.14	2.25	0.29
50.49	1.09	15.5	9.34	7.9	11.95	2.36	0.16
50.72	1.12	15.77	9.33	8.05	12.02	2.38	0.14
50.69	1.13	15.78	9.47	8.17	12.03	2.41	0.16
50.16	1.27	15.19	9.47	8.26	11.97	2.43	0.2
50.57	1.13	15.88	9.4	7.83	12.11	2.38	0.17
49.26	1.11	16.22	9.19	6.97	13.14	2.48	0.31
46.07	1.09	15.74	9.22	6.35	13.88	2.5	0.33
48.58	1.01	15.4	8.51	8.44	11.7	2.34	0.23
49.92	1.14	15.78	9.47	8.1	11.99	2.38	0.17
50.45	1.13	15.77	9.51	8.1	12.04	2.36	0.16
50.06	1.27	15.29	9.67	8.18	11.96	2.42	0.23
49.1	1.12	15.96	9.62	7.31	12.71	2.51	0.31
50.31	1.08	15.48	9.08	8.34	11.86	2.29	0.3
50.37	1.1	15.79	9.19	7.82	11.86	2.41	0.16
48.85	1.03	15.24	9.04	9.32	11.49	2.25	0.18
48.66	1.11	15.57	9.31	8.81	12.35	2.31	0.3
50.08	1.68	13.95	12.07	6.4	11.7	2.16	0.1
50.57	1.62	14.22	11.88	6.17	11.54	2.34	0.09
49.87	1.48	15.94	9.62	6.61	12.91	2.25	0.11
50.55	1.36	15.45	9.74	6.69	13.25	1.58	0.1
50.19	1.31	15.11	9.56	6.7	13.18	2.16	0.08
49.08	1.38	16.83	8.81	7.37	12.94	2.09	0.13
48.62	1.46	16.69	9.4	7.57	12.52	2.26	0.1
51	1.52	16.52	7.63	7.45	11.96	2.69	0.1
48.9	2.8	15.42	10.5	7.24	12.79	1.98	0.15
49.48	3.18	15.22	11.04	5.17	11.39	2.76	0.31
50.08	3.18	14.81	10.81	5.11	11.21	2.92	0.38
49.73	3.05	14.02	12.03	5.69	10.97	2.68	0.23
47.21	3.52	14.1	17.08	6.65	4.49	3.86	0.51
51.58	1.46	15.98	7.23	7.69	11.1	2.82	0.47
50.58	1.37	17.46	6.47	7	11.38	2.87	0.26
51.2	1.83	17.8	9.08	9.01	7.47	2.56	0.73
51.1	2.11	18.38	7.8	10.24	4.09	2.24	0.28
48.93	1.6	15.34	13.06	6.17	10.86	2.18	0.11
48.99	1.51	14.87	12.64	7.53	10.65	2.04	0.13
50.86	2.67	14.21	12.67	5.75	9.15	2.67	0.22
50.16	1.66	15.45	10.92	7.53	10.54	3.04	0.11
50.37	1.7	15.6	10.9	7.03	10.84	3.03	0.12
49.3	1.61	14.84	10.95	8.45	10.34	2.92	0.1
49.4	1.62	15.09	10.98	8.51	10.41	2.8	0.11
48.5	1.58	14.79	10.69	8.56	10.18	2.82	0.14
50.45	1.67	15.3	10.8	7.25	10.62	2.97	0.11
50.5	1.67	15.76	10.89	7	10.6	3.14	0.1
49.3	1.6	14.68	10.68	8.4	10.17	2.89	0.14
50.13	1.64	15.67	11.09	7.39	10.86	2.96	0.11
49.6	1.66	15.15	11.1	8.17	10.43	2.82	0.16
48.9	1.6	14.69	10.85	8.47	10.25	2.87	0.17
51.48	1.49	14.33	9.72	6.9	12.15	2.33	0.11
50.69	1.44	14.23	9.98	7.42	11.77	2.59	0.11
48.8	1.14	16.67	8.51	8.07	12.24	2.34	0.13
49.7	1.29	18.48	7.36	5.99	12.1	2.68	0.11
50.65	1.58	14.75	9.88	7.24	11.5	3.07	0.12
50.44	1.73	14.93	9.9	7.51	10.79	2.93	0.15
51.31	1.63	15.65	11.01	7.07	10.84	2.84	0.13
49.5	1.7	15.18	10.01	7.69	11.17	2.96	0.28
49.2	1.63	15.11	9.6	7.74	11.03	2.9	0.26
48.7	1.6	14.74	10.69	8.08	10.11	2.97	0.22
49.29	1.57	15.19	11.06	7.95	10.58	2.95	0.1
49.41	1.54	15.34	10.85	8.25	10.58	2.97	0.11
49.45	1.58	15.18	10.93	8.17	10.5	2.95	0.1
49.97	1.6	15.33	10.97	7.86	10.54	2.95	0.11
49.18	1.58	15.38	11.09	8.01	10.55	2.93	0.12
50.21	1.66	15.37	11.01	7.97	10.56	2.95	0.1
50.24	1.65	15.1	9.87	8.06	11.02	2.72	0.11
49.81	1.6	15.51	10.97	7.95	10.45	2.99	0.09
49.87	1.56	15.4	10.95	7.99	10.58	2.93	0.11
49.58	1.64	15.35	11.07	7.96	10.46	2.98	0.12
48.7	1.66	15.4	11.11	7.6	10.46	2.9	0.18
48.5	1.6	14.69	10.59	8.21	10.17	2.93	0.16
48.9	1.63	14.92	10.6	8.15	10.29	3.01	0.15
48.8	1.6	14.9	10.73	8.4	10.23	2.9	0.14
50.58	1.68	15.85	11.07	6.97	10.89	2.96	0.1
49.2	1.37	17.34	8.23	6.55	11.54	2.83	0.11
49.1	1.34	17.93	8.35	6.81	11.73	2.8	0.09
49.7	1.33	18.13	8.02	6.58	11.74	2.85	0.07
49	1.35	17.51	8.39	6.97	11.54	2.76	0.11
49.5	1.35	17.65	8.51	7.03	11.58	2.71	0.11
48.3	1.3	18.01	8.07	6.82	11.51	2.87	0.08
48.9	1.14	19.16	7.51	6.96	11.83	2.75	0.07
51.73	1.41	14.92	9.74	7.57	12.2	2.46	0.09
51.03	1.38	14.49	9.06	7.63	11.96	2.51	0.11
48.9	1.09	18.05	8.11	6.66	12.83	2.5	0.12
51.18	1.39	14.81	9.5	7.4	12.3	2.48	0.12
49.1	1.08	16.85	7.88	7.61	12.19	2.31	0.13
51.94	1.4	15.11	10.11	7.53	12.4	2.44	0.08
49.8	1.03	17.73	7.55	7.53	12.49	2.39	0.15
49.2	1.12	18.51	7.62	6.51	12.59	2.75	0.15
51.44	1.48	14.86	9.8	7.29	11.84	2.71	0.1
49.1	1.15	17.26	7.63	7.9	12.17	2.65	0.13
49.3	1.14	17.1	7.6	7.67	11.99	2.62	0.14
51.69	1.52	14.63	9.57	7.03	11.93	2.79	0.1
51.07	1.47	14.34	9.98	7.28	11.58	2.83	0.12
48.9	1.25	18.85	7.92	5.87	12.27	2.84	0.16
51.36	1.55	14.74	9.77	7.3	11.77	2.76	0.12
51.75	1.51	14.88	9.47	6.86	11.9	2.86	0.1
49.6	1.14	17.13	7.78	8.03	12.08	2.64	0.15
51.22	1.53	14.73	9.44	6.96	11.98	2.86	0.11
48.8	1.19	19.09	7.73	6.33	12.22	1.83	0.15
50.65	1.58	14.75	9.88	7.24	11.5	3.07	0.12
49.8	1.14	17.07	8.11	8	12.04	2.59	0.13
50.63	1.62	15.22	9.63	6.91	11.6	3.08	0.12
49.8	1.1	18.62	7.44	6.69	12.17	2.89	0.18
48.9	1.14	17.55	7.67	7.11	11.85	2.73	0.18
49.5	1.69	15.32	9.92	7.61	11.21	2.8	0.22
50.97	1.72	15.28	9.77	7.54	11.18	2.88	0.15
49.3	1.67	15.01	9.71	7.45	10.95	2.88	0.32
51.25	1.7	15.59	9.61	7.06	11.15	2.97	0.14
48.9	1.67	15.13	9.49	7.48	11.09	2.93	0.26
48.6	1.65	14.61	9.56	7.4	10.83	2.89	0.22
49.7	1.7	15.3	9.89	7.28	11.14	2.82	0.22
51.16	1.7	15.37	10.1	7.68	11.35	2.83	0.13
49.3	1.75	15.1	9.8	7.21	11.1	2.9	0.31
49.5	1.74	15.13	10.07	7.29	11.19	2.84	0.18
48.8	1.72	15.07	9.95	7.67	11.02	2.85	0.22
51.38	1.8	15.42	9.77	6.82	11.25	2.94	0.16
51.23	1.68	15.54	9.87	7.5	11.16	2.89	0.12
48.8	1.7	14.93	9.84	7.69	10.87	2.88	0.26
50.52	1.75	15.75	10.07	6.94	11.19	2.93	0.12
50.3	1.73	15.22	10.02	7.34	11.1	2.76	0.19
50.46	1.74	15.58	9.88	7.02	11.29	2.89	0.11
50.39	1.73	15.4	9.83	7.46	10.99	2.9	0.11
50.44	1.73	14.93	9.9	7.51	10.79	2.93	0.15
49.4	1.75	14.99	10.01	7.82	10.82	2.8	0.19
50.22	1.62	15.64	10.11	8.07	11.05	2.84	0.11
48.8	1.57	14.93	10.11	8.62	10.55	2.8	0.15
49.77	1.6	15.57	10.27	8.31	11.01	2.87	0.11
49.72	1.62	15.88	9.98	7.84	11.1	2.87	0.12
50.45	1.64	15.69	10.25	8.19	11.08	2.91	0.12
49.58	1.55	15.47	10.09	8.08	10.82	2.84	0.11
50.2	1.6	15.35	10.33	8.06	11.04	2.87	0.12
48.3	1.58	14.93	10.07	8.45	10.71	2.83	0.13
50.14	1.6	15.65	10.33	7.69	11.09	2.79	0.12
48.4	1.59	15.12	9.83	8.01	10.77	2.85	0.14
50.28	1.58	15.52	10.28	8.25	11.14	2.78	0.12
47.2	1.55	15.09	9.88	8.4	10.6	2.77	0.16
49.2	1.21	16.05	8.35	7.84	11.71	2.72	0.16
49.3	1.09	17.15	7.82	7.93	11.63	2.7	0.08
49.6	1.12	16.47	7.97	8.18	11.59	2.54	0.09
48.5	1.06	17.19	7.69	7.56	11.77	2.64	0.12
49.1	1.06	17.21	7.65	7.31	12.45	4.21	0.1
49.66	1.62	15.34	10.15	7.91	11	2.85	0.11
47.1	1.59	15	10.05	7.72	10.67	2.96	0.15
48.8	1.56	15.07	9.87	8.15	10.77	2.76	0.17
50.19	1.7	15.51	10.19	8.07	10.87	2.89	0.11
48.1	1.61	15.02	10.09	8.32	10.77	2.77	0.12
47.7	1.59	14.76	10.11	7.99	10.67	2.96	0.18
50.39	1.68	15.82	10.22	7.38	11.24	2.92	0.12
50.32	1.62	15.54	10.42	7.96	10.81	2.83	0.1
48.2	1.57	14.87	10.09	8.57	10.85	2.69	0.22
50.91	1.67	15.61	9.42	7.14	11.27	2.95	0.12
50.51	1.55	15.27	9.7	7.45	11.83	2.66	0.12
51.68	1.69	15.57	9.78	7.42	11.41	2.9	0.12
50.5	1.65	15.7	9.28	6.99	11.18	2.99	0.13
50.56	1.6	15.36	9.49	7.31	11.32	2.87	0.12
50.79	1.65	15.62	9.69	7.22	11.36	2.94	0.14
50.23	1.34	15.64	9.06	7.94	11.32	2.83	0.13
49.3	1.27	16.95	8.4	7.48	11.8	2.66	0.2
51.02	1.35	16.06	8.73	8.12	11.53	2.75	0.12
50.59	1.43	16.05	8.79	7.8	11.67	2.87	0.12
50.72	1.37	16.22	8.87	8.09	11.49	2.74	0.11
50.97	1.33	16.27	8.86	8.04	11.68	2.81	0.11
50.53	1.39	16.44	8.27	8.09	11.7	2.85	0.11
48.79	1.26	16.86	8.17	8.03	11.85	2.87	0.21
50.12	1.38	15.94	8.79	8.13	11.61	2.75	0.11
50.54	1.33	16.38	8.81	7.9	11.5	2.79	0.1
49.27	1.29	16.3	8.18	7.66	11.48	2.75	0.23
50.88	1.41	16.4	8.79	7.89	11.71	2.82	0.11
50.43	1.37	16.17	8.81	7.86	11.66	2.78	0.11
50.47	1.34	16.34	8.65	7.71	11.6	2.86	0.1
50.49	1.33	16.25	8.72	7.91	11.5	2.84	0.11
48.99	1.23	16.69	7.96	7.6	11.66	2.79	0.24
50.33	1.36	16.43	8.72	7.93	11.71	2.81	0.11
50.96	1.55	15.1	9.84	7.37	11.72	2.76	0.1
49.17	1.25	17.29	8.09	6.42	12.07	2.77	0.2
50.77	1.55	15.32	9.91	7.35	11.56	2.71	0.1
51	1.53	15.3	9.78	7.32	11.61	2.72	0.1
51.24	1.46	15.13	10.01	7.46	11.68	2.65	0.11
49.81	1.3	16.52	8.55	7.21	11.76	2.72	0.23
51.48	1.53	15.11	9.88	7.55	11.66	2.69	0.1
49.3	1.29	16.21	8.68	6.86	11.69	2.68	0.25
51.45	1.55	15.01	9.99	7.6	11.65	2.69	0.12
50.79	1.45	15.48	9.27	8.07	11.56	2.61	0.1
50.91	1.37	15.59	9.26	7.97	11.49	2.62	0.1
50.91	1.41	15.49	9.41	8.09	11.69	2.58	0.1
51.05	1.39	15.82	9.37	8	11.67	2.57	0.1
51	1.36	15.54	9.22	8.1	11.52	2.62	0.1
50.82	1.42	15.79	9.17	8.04	11.53	2.64	0.12
50.7	1.41	15.79	9.15	7.99	11.5	2.58	0.13
50.91	1.43	15.53	9.29	8.09	11.5	2.62	0.08
50.51	1.39	15.43	9.28	8.1	11.66	2.59	0.09
51.16	1.39	15.51	9.3	8.08	11.52	2.68	0.1
50.44	1.41	15.63	9.23	7.84	11.51	2.56	0.11
50.94	1.45	15.77	9.12	8.02	11.54	2.62	0.11
50.65	1.38	15.74	9.3	8	11.48	2.62	0.12
50.94	1.41	15.71	9.06	7.97	11.51	2.6	0.11
51.03	1.39	15.58	9.24	7.99	11.55	2.57	0.12
51.06	1.41	15.69	9.05	8.04	11.5	2.64	0.1
50.65	1.39	15.5	9.19	8.09	11.54	2.56	0.11
51.32	1.37	15.66	9.25	8.04	11.68	2.62	0.12
50.55	1.43	15.88	9.23	8.11	11.61	2.62	0.11
51.04	1.42	15.92	9.24	8.07	11.66	2.58	0.11
50.79	1.38	15.84	9.17	8.05	11.71	2.61	0.11
50.57	1.38	15.63	9.21	8.13	11.68	2.65	0.11
50.65	1.4	15.78	9.33	8.06	11.69	2.64	0.1
50.52	1.39	15.68	9.21	8.06	11.61	2.6	0.11
51.19	1.39	15.72	9.08	7.96	11.6	2.65	0.11
50.79	1.33	15.9	9.27	8.21	11.7	2.6	0.1
51.24	1.36	15.75	9.35	8.1	11.76	2.59	0.09
51.65	1.82	13.18	11.26	6.54	12.39	2.59	0.14
50.51	1.35	15.73	9.31	8.02	11.58	2.64	0.09
51.22	1.39	15.61	9.28	8.05	11.74	2.61	0.11
50.98	1.4	15.6	9.12	7.97	11.61	2.62	0.1
50.99	1.44	15.62	9.24	8.15	11.7	2.62	0.11
50.57	1.4	15.59	9.35	8.09	11.7	2.68	0.11
50.91	1.39	15.55	9.29	7.94	11.75	2.59	0.09
51.11	1.48	15.59	9.54	7.95	11.39	2.7	0.11
51.06	1.36	15.62	9.32	8.08	11.77	2.66	0.1
50.44	1.5	15.54	9.52	7.75	11.28	2.64	0.12
50.98	1.53	15.6	9.7	7.81	11.39	2.76	0.1
50.78	1.43	15.66	9.29	8.04	11.53	2.62	0.11
50.67	1.54	15.3	9.64	7.64	11.26	2.67	0.11
50.97	1.55	15.67	9.69	7.88	11.48	2.72	0.1
51.26	1.49	15.38	9.51	7.99	11.28	2.67	0.12
51.09	1.57	15.67	9.57	7.67	11.31	2.68	0.12
50.99	1.52	15.34	9.72	7.79	11.29	2.75	0.11
50.34	1.51	15.2	9.5	7.83	11.36	2.68	0.1
50.33	1.55	15.14	9.47	7.72	11.29	2.66	0.1
50.02	1.5	15.34	9.6	7.77	11.35	2.69	0.11
50.66	1.48	15.34	9.62	7.79	11.24	2.7	0.12
50.36	1.53	15.3	9.72	7.56	11.32	2.74	0.11
50.3	1.49	15.21	9.51	7.73	11.3	2.72	0.11
51.01	1.56	15.55	9.55	7.92	11.47	2.76	0.13
51.51	1.52	15.79	9.63	7.77	11.43	2.79	0.12
50.47	1.55	15.45	9.53	7.76	11.26	2.71	0.14
50.91	1.55	15.51	9.55	7.91	11.53	2.77	0.12
51.22	1.56	15.71	9.55	7.79	11.51	2.79	0.11
51.09	1.6	15.48	9.67	7.65	11.51	2.82	0.12
51.18	1.54	15.58	9.53	7.79	11.4	2.78	0.13
50.89	1.53	15.34	9.44	7.75	11.3	2.71	0.12
51.04	1.6	15.55	9.56	7.8	11.43	2.74	0.12
50.59	1.6	15.59	9.56	7.82	11.51	2.78	0.12
51.28	1.56	15.65	9.6	7.77	11.46	2.77	0.11
50.81	1.56	15.58	9.65	7.78	11.33	2.73	0.12
50.94	1.48	15.59	9.66	7.98	11.38	2.78	0.1
51.03	1.5	15.39	9.63	7.88	11.45	2.68	0.11
51.01	1.51	15.31	9.49	7.95	11.38	2.69	0.12
50.49	1.5	15.24	9.53	7.89	11.29	2.72	0.09
50.92	1.48	15.36	9.55	7.89	11.47	2.7	0.1
50.71	1.5	15.4	9.34	7.71	11.37	2.73	0.11
50.52	1.49	15.42	9.63	7.88	11.46	2.87	0.11
50.37	1.51	15.35	9.58	7.72	11.44	2.76	0.11
50.69	1.51	15.64	9.63	8	11.46	2.71	0.11
50.98	1.52	15.2	9.5	7.92	11.45	2.67	0.1
50.74	1.51	15.38	9.29	7.86	11.3	2.74	0.11
50.51	1.54	15.36	9.55	7.64	11.35	2.75	0.11
50.8	1.51	15.43	9.67	7.91	11.4	2.76	0.11
50.35	1.52	15.29	9.4	7.81	11.41	2.72	0.11
50.3	1.66	15.52	9.76	7.51	11	2.89	0.1
50.24	1.63	15.38	9.93	7.4	11.1	2.99	0.12
50.56	1.67	15.64	9.84	7.56	11.03	2.89	0.15
50.14	1.64	15.6	9.9	7.4	10.95	3.04	0.12
50.17	1.64	15.46	9.81	7.49	11	2.95	0.11
50.77	1.66	15.57	9.89	7.56	11.07	2.99	0.1
50.59	1.64	15.81	9.96	7.29	11	2.96	0.12
50.43	1.64	15.55	9.92	7.31	11	2.99	0.12
50.35	1.64	15.87	10.14	7.34	10.99	3.11	0.12
51.01	1.45	15.52	9.47	7.61	11.8	2.62	0.11
51.25	1.44	15.27	9.38	7.53	11.98	2.54	0.12
50.77	1.44	15.13	9.58	7.56	11.99	2.69	0.11
50.98	1.44	15.25	9.48	7.71	11.98	2.65	0.1
50.91	1.46	15.13	9.57	7.57	11.98	2.66	0.1
50.89	1.45	15.43	9.61	7.62	11.94	2.68	0.11
51.41	1.43	15.38	9.56	7.66	11.86	2.67	0.1
50.83	1.43	15.47	9.47	7.57	11.88	2.64	0.09
51.08	1.42	15.26	9.58	7.61	11.68	2.62	0.1
51.24	1.46	15.3	9.41	7.65	11.85	2.64	0.1
51.01	1.45	15.24	9.46	7.61	11.88	2.63	0.09
51.24	1.42	15.31	9.67	7.65	11.71	2.7	0.11
51.4	1.38	15.42	9.59	7.63	11.72	2.76	0.09
51.22	1.37	15.42	9.55	7.72	11.69	2.71	0.11
